"canonical_name","family",inat_taxon_id,endemic,source
"Polygonum californicum","Polygonaceae",78681,N,burke-wa-flora
"Polygonum douglasii","Polygonaceae",78682,N,burke-wa-flora
"Polygonum erectum","Polygonaceae",167240,N,burke-wa-flora
"Polygonum fowleri","Polygonaceae",78683,N,burke-wa-flora
"Polygonum majus","Polygonaceae",78685,N,burke-wa-flora
"Polygonum minimum","Polygonaceae",78686,N,burke-wa-flora
"Polygonum nuttallii","Polygonaceae",1413102,N,burke-wa-flora
"Polygonum paronychia","Polygonaceae",60734,N,burke-wa-flora
"Polygonum parryi","Polygonaceae",78687,N,burke-wa-flora
"Polygonum polygaloides","Polygonaceae",78688,N,burke-wa-flora
"Polygonum ramosissimum","Polygonaceae",78689,N,burke-wa-flora
"Polygonum sawatchense","Polygonaceae",78690,N,burke-wa-flora
"Polygonum spergulariiforme","Polygonaceae",78692,N,burke-wa-flora
"Populus angustifolia","Salicaceae",52130,N,burke-wa-flora
"Populus tremuloides","Salicaceae",54840,N,burke-wa-flora
"Populus trichocarpa","Salicaceae",78699,N,burke-wa-flora
"Potamogeton alpinus","Potamogetonaceae",78704,N,burke-wa-flora
"Potamogeton amplifolius","Potamogetonaceae",78705,N,burke-wa-flora
"Potamogeton berchtoldii","Potamogetonaceae",78706,N,burke-wa-flora
"Potamogeton epihydrus","Potamogetonaceae",78709,N,burke-wa-flora
"Potamogeton foliosus","Potamogetonaceae",59107,N,burke-wa-flora
"Potamogeton friesii","Potamogetonaceae",167322,N,burke-wa-flora
"Potamogeton gramineus","Potamogetonaceae",78710,N,burke-wa-flora
"Potamogeton illinoensis","Potamogetonaceae",78711,N,burke-wa-flora
"Potamogeton natans","Potamogetonaceae",78712,N,burke-wa-flora
"Potamogeton nodosus","Potamogetonaceae",59108,N,burke-wa-flora
"Potamogeton obtusifolius","Potamogetonaceae",167326,N,burke-wa-flora
"Potamogeton praelongus","Potamogetonaceae",78713,N,burke-wa-flora
"Potamogeton pusillus","Potamogetonaceae",78714,N,burke-wa-flora
"Potamogeton richardsonii","Potamogetonaceae",78715,N,burke-wa-flora
"Potamogeton robbinsii","Potamogetonaceae",78716,N,burke-wa-flora
"Potamogeton strictifolius","Potamogetonaceae",167331,N,burke-wa-flora
"Potamogeton zosteriformis","Potamogetonaceae",78717,N,burke-wa-flora
"Potentilla biennis","Rosaceae",78720,N,burke-wa-flora
"Potentilla breweri","Rosaceae",78721,N,burke-wa-flora
"Potentilla drummondii","Rosaceae",78725,N,burke-wa-flora
"Potentilla flabellifolia","Rosaceae",78726,N,burke-wa-flora
"Potentilla glaucophylla","Rosaceae",78727,N,burke-wa-flora
"Potentilla gracilis","Rosaceae",78728,N,burke-wa-flora
"Potentilla hyparctica","Rosaceae",167357,N,burke-wa-flora
"Potentilla jepsonii","Rosaceae",78731,N,burke-wa-flora
"Potentilla newberryi","Rosaceae",78735,N,burke-wa-flora
"Potentilla nivea","Rosaceae",167366,N,burke-wa-flora
"Potentilla norvegica","Rosaceae",55732,N,burke-wa-flora
"Potentilla pensylvanica","Rosaceae",78736,N,burke-wa-flora
"Potentilla rivalis","Rosaceae",78740,N,burke-wa-flora
"Potentilla supina","Rosaceae",361653,N,burke-wa-flora
"Potentilla villosa","Rosaceae",167389,N,burke-wa-flora
"Primula austrofrigida","Primulaceae",549938,N,burke-wa-flora
"Primula conjugens","Primulaceae",549934,N,burke-wa-flora
"Primula hendersonii","Primulaceae",487175,N,burke-wa-flora
"Primula jeffreyi","Primulaceae",498114,N,burke-wa-flora
"Primula latiloba","Primulaceae",549984,N,burke-wa-flora
"Primula pauciflora","Primulaceae",498086,N,burke-wa-flora
"Primula poetica","Primulaceae",549929,N,burke-wa-flora
"Primula tetrandra","Primulaceae",499563,N,burke-wa-flora
"Prosartes hookeri","Liliaceae",51071,N,burke-wa-flora
"Prosartes smithii","Liliaceae",57506,N,burke-wa-flora
"Prosartes trachycarpa","Liliaceae",68917,N,burke-wa-flora
"Prunella vulgaris","Lamiaceae",52764,N,burke-wa-flora
"Prunus americana","Rosaceae",48629,N,burke-wa-flora
"Prunus emarginata","Rosaceae",63905,N,burke-wa-flora
"Prunus virginiana","Rosaceae",54835,N,burke-wa-flora
"Pseudognaphalium californicum","Asteraceae",53077,N,burke-wa-flora
"Pseudognaphalium macounii","Asteraceae",78762,N,burke-wa-flora
"Pseudognaphalium stramineum","Asteraceae",53089,N,burke-wa-flora
"Pseudognaphalium thermale","Asteraceae",78765,N,burke-wa-flora
"Pseudoroegneria spicata","Poaceae",167507,N,burke-wa-flora
"Pseudostellaria jamesiana","Caryophyllaceae",78767,N,burke-wa-flora
"Psilocarphus brevissimus","Asteraceae",56980,N,burke-wa-flora
"Psilocarphus elatior","Asteraceae",78770,N,burke-wa-flora
"Psilocarphus oregonus","Asteraceae",60149,N,burke-wa-flora
"Psilocarphus tenellus","Asteraceae",53188,N,burke-wa-flora
"Pterospora andromedea","Ericaceae",52118,N,burke-wa-flora
"Puccinellia lemmonii","Poaceae",78782,N,burke-wa-flora
"Puccinellia nutkaensis","Poaceae",78783,N,burke-wa-flora
"Puccinellia nuttalliana","Poaceae",60309,N,burke-wa-flora
"Puccinellia pumila","Poaceae",78785,N,burke-wa-flora
"Pulsatilla nuttalliana","Ranunculaceae",881504,N,burke-wa-flora
"Pulsatilla occidentalis","Ranunculaceae",60482,N,burke-wa-flora
"Purshia tridentata","Rosaceae",67804,N,burke-wa-flora
"Pyrola aphylla","Ericaceae",630966,N,burke-wa-flora
"Pyrola asarifolia","Ericaceae",78793,N,burke-wa-flora
"Pyrola chlorantha","Ericaceae",63802,N,burke-wa-flora
"Pyrola dentata","Ericaceae",707672,N,burke-wa-flora
"Pyrola elliptica","Ericaceae",82515,N,burke-wa-flora
"Pyrola minor","Ericaceae",78794,N,burke-wa-flora
"Pyrola picta","Ericaceae",62239,N,burke-wa-flora
"Pyrrocoma carthamoides","Asteraceae",1673581,N,burke-wa-flora
"Pyrrocoma hirta","Asteraceae",78797,N,burke-wa-flora
"Pyrrocoma liatriformis","Asteraceae",167628,N,burke-wa-flora
"Pyrrocoma scaberula","Asteraceae",505603,N,burke-wa-flora
"Quercus garryana","Fagaceae",68632,N,burke-wa-flora
"Rainiera stricta","Asteraceae",167712,N,burke-wa-flora
"Ranunculus abortivus","Ranunculaceae",126371,N,burke-wa-flora
"Ranunculus alismifolius","Ranunculaceae",78815,N,burke-wa-flora
"Ranunculus aquatilis","Ranunculaceae",78817,N,burke-wa-flora
"Ranunculus californicus","Ranunculaceae",52173,N,burke-wa-flora
"Ranunculus cardiophyllus","Ranunculaceae",167718,N,burke-wa-flora
"Ranunculus eschscholtzii","Ranunculaceae",78822,N,burke-wa-flora
"Ranunculus flabellaris","Ranunculaceae",78823,N,burke-wa-flora
"Ranunculus flammula","Ranunculaceae",67826,N,burke-wa-flora
"Ranunculus glaberrimus","Ranunculaceae",78824,N,burke-wa-flora
"Ranunculus gmelinii","Ranunculaceae",167724,N,burke-wa-flora
"Ranunculus grayi","Ranunculaceae",167725,N,burke-wa-flora
"Ranunculus hebecarpus","Ranunculaceae",57239,N,burke-wa-flora
"Ranunculus inamoenus","Ranunculaceae",167731,N,burke-wa-flora
"Ranunculus macounii","Ranunculaceae",78828,N,burke-wa-flora
"Ranunculus occidentalis","Ranunculaceae",68057,N,burke-wa-flora
"Ranunculus orthorhynchus","Ranunculaceae",67827,N,burke-wa-flora
"Ranunculus pensylvanicus","Ranunculaceae",167747,N,burke-wa-flora
"Ranunculus populago","Ranunculaceae",78830,N,burke-wa-flora
"Ranunculus pygmaeus","Ranunculaceae",167751,N,burke-wa-flora
"Ranunculus sceleratus","Ranunculaceae",59301,N,burke-wa-flora
"Ranunculus triternatus","Ranunculaceae",505604,N,burke-wa-flora
"Ranunculus uncinatus","Ranunculaceae",63898,N,burke-wa-flora
"Rhamnus alnifolia","Rhamnaceae",78843,N,burke-wa-flora
"Rhinanthus minor","Orobanchaceae",61470,N,burke-wa-flora
"Rhodiola integrifolia","Crassulaceae",78846,N,burke-wa-flora
"Rhododendron albiflorum","Ericaceae",126556,N,burke-wa-flora
"Rhododendron columbianum","Ericaceae",78847,N,burke-wa-flora
"Rhododendron groenlandicum","Ericaceae",180413,N,burke-wa-flora
"Rhododendron macrophyllum","Ericaceae",57360,N,burke-wa-flora
"Rhododendron menziesii","Ericaceae",553849,N,burke-wa-flora
"Rhododendron neoglandulosum","Ericaceae",81534,N,burke-wa-flora
"Rhus glabra","Anacardiaceae",54764,N,burke-wa-flora
"Rhynchospora alba","Cyperaceae",57862,N,burke-wa-flora
"Ribes acerifolium","Grossulariaceae",81762,N,burke-wa-flora
"Ribes aureum","Grossulariaceae",55544,N,burke-wa-flora
"Ribes bracteosum","Grossulariaceae",78852,N,burke-wa-flora
"Ribes cereum","Grossulariaceae",78854,N,burke-wa-flora
"Ribes divaricatum","Grossulariaceae",53448,N,burke-wa-flora
"Ribes hudsonianum","Grossulariaceae",78855,N,burke-wa-flora
"Ribes inerme","Grossulariaceae",78857,N,burke-wa-flora
"Ribes lacustre","Grossulariaceae",78858,N,burke-wa-flora
"Ribes laxiflorum","Grossulariaceae",78860,N,burke-wa-flora
"Ribes lobbii","Grossulariaceae",78861,N,burke-wa-flora
"Ribes montigenum","Grossulariaceae",78863,N,burke-wa-flora
"Ribes niveum","Grossulariaceae",167918,N,burke-wa-flora
"Ribes oxyacanthoides","Grossulariaceae",71033,N,burke-wa-flora
"Ribes sanguineum","Grossulariaceae",53435,N,burke-wa-flora
"Ribes triste","Grossulariaceae",118750,N,burke-wa-flora
"Ribes velutinum","Grossulariaceae",78868,N,burke-wa-flora
"Ribes viscosissimum","Grossulariaceae",78870,N,burke-wa-flora
"Ribes watsonianum","Grossulariaceae",167921,N,burke-wa-flora
"Ribes wolfii","Grossulariaceae",167922,N,burke-wa-flora
"Rigiopappus leptocladus","Asteraceae",56981,N,burke-wa-flora
"Romanzoffia sitchensis","Hydrophyllaceae",78872,N,burke-wa-flora
"Romanzoffia tracyi","Hydrophyllaceae",78873,N,burke-wa-flora
"Rorippa columbiae","Brassicaceae",78875,N,burke-wa-flora
"Rorippa curvipes","Brassicaceae",78876,N,burke-wa-flora
"Rorippa curvisiliqua","Brassicaceae",58866,N,burke-wa-flora
"Rorippa palustris","Brassicaceae",64162,N,burke-wa-flora
"Rorippa sinuata","Brassicaceae",78877,N,burke-wa-flora
"Rorippa sphaerocarpa","Brassicaceae",78878,N,burke-wa-flora
"Rorippa tenerrima","Brassicaceae",54675,N,burke-wa-flora
"Rosa gymnocarpa","Rosaceae",53441,N,burke-wa-flora
"Rosa nutkana","Rosaceae",78883,N,burke-wa-flora
"Rosa pisocarpa","Rosaceae",78885,N,burke-wa-flora
"Rosa woodsii","Rosaceae",78887,N,burke-wa-flora
"Rotala ramosior","Lythraceae",78889,N,burke-wa-flora
"Rubus arcticus","Rosaceae",121363,N,burke-wa-flora
"Rubus idaeus","Rosaceae",54436,N,burke-wa-flora
"Rubus lasiococcus","Rosaceae",78892,N,burke-wa-flora
"Rubus leucodermis","Rosaceae",63960,N,burke-wa-flora
"Rubus nigerrimus","Rosaceae",63961,Y,burke-wa-flora
"Rubus nivalis","Rosaceae",78893,N,burke-wa-flora
"Rubus parviflorus","Rosaceae",51646,N,burke-wa-flora
"Rubus pedatus","Rosaceae",130220,N,burke-wa-flora
"Rubus pubescens","Rosaceae",132855,N,burke-wa-flora
"Rubus spectabilis","Rosaceae",47543,N,burke-wa-flora
"Rubus ursinus","Rosaceae",53445,N,burke-wa-flora
"Rudbeckia alpicola","Asteraceae",136372,Y,burke-wa-flora
"Rudbeckia occidentalis","Asteraceae",78899,N,burke-wa-flora
"Rumex crassus","Polygonaceae",61087,N,burke-wa-flora
"Rumex maritimus","Polygonaceae",168242,N,burke-wa-flora
"Rumex occidentalis","Polygonaceae",61086,N,burke-wa-flora
"Rumex paucifolius","Polygonaceae",78907,N,burke-wa-flora
"Rumex persicarioides","Polygonaceae",78908,N,burke-wa-flora
"Rumex salicifolius","Polygonaceae",60233,Y,burke-wa-flora
"Rumex venosus","Polygonaceae",78913,N,burke-wa-flora
"Rupertia physodes","Fabaceae",53198,N,burke-wa-flora
"Ruppia maritima","Ruppiaceae",61090,N,burke-wa-flora
"Sabulina basaltica","Caryophyllaceae",836852,Y,burke-wa-flora
"Sabulina macra","Caryophyllaceae",836878,N,burke-wa-flora
"Sabulina nuttallii","Caryophyllaceae",836884,N,burke-wa-flora
"Sabulina pusilla","Caryophyllaceae",836888,N,burke-wa-flora
"Sabulina rubella","Caryophyllaceae",836893,N,burke-wa-flora
"Sabulina sororia","Caryophyllaceae",836895,Y,burke-wa-flora
"Sagina decumbens","Caryophyllaceae",57004,N,burke-wa-flora
"Sagina maxima","Caryophyllaceae",78922,N,burke-wa-flora
"Sagina saginoides","Caryophyllaceae",78923,N,burke-wa-flora
"Sagittaria cuneata","Alismataceae",78925,N,burke-wa-flora
"Sagittaria latifolia","Alismataceae",48070,N,burke-wa-flora
"Salicornia depressa","Amaranthaceae",78930,N,burke-wa-flora
"Salicornia pacifica","Amaranthaceae",78931,N,burke-wa-flora
"Salicornia rubra","Amaranthaceae",78933,N,burke-wa-flora
"Salix amygdaloides","Salicaceae",54842,N,burke-wa-flora
"Salix arctica","Salicaceae",67799,N,burke-wa-flora
"Salix barclayi","Salicaceae",168319,N,burke-wa-flora
"Salix bebbiana","Salicaceae",54843,N,burke-wa-flora
"Salix boothii","Salicaceae",78934,N,burke-wa-flora
"Salix brachycarpa","Salicaceae",78935,N,burke-wa-flora
"Salix candida","Salicaceae",168322,N,burke-wa-flora
"Salix cascadensis","Salicaceae",168323,N,burke-wa-flora
"Salix commutata","Salicaceae",168327,N,burke-wa-flora
"Salix drummondiana","Salicaceae",78938,N,burke-wa-flora
"Salix eastwoodiae","Salicaceae",78939,N,burke-wa-flora
"Salix exigua","Salicaceae",59008,N,burke-wa-flora
"Salix farriae","Salicaceae",168331,N,burke-wa-flora
"Salix geyeriana","Salicaceae",78940,N,burke-wa-flora
"Salix glauca","Salicaceae",168335,N,burke-wa-flora
"Salix hookeriana","Salicaceae",78941,N,burke-wa-flora
"Salix lasiandra","Salicaceae",78943,N,burke-wa-flora
"Salix lasiolepis","Salicaceae",53452,N,burke-wa-flora
"Salix maccalliana","Salicaceae",168340,N,burke-wa-flora
"Salix melanopsis","Salicaceae",78947,N,burke-wa-flora
"Salix monochroma","Salicaceae",168341,N,burke-wa-flora
"Salix nivalis","Salicaceae",78948,N,burke-wa-flora
"Salix pedicellaris","Salicaceae",168347,N,burke-wa-flora
"Salix petrophila","Salicaceae",78950,N,burke-wa-flora
"Salix planifolia","Salicaceae",78951,N,burke-wa-flora
"Salix prolixa","Salicaceae",78952,N,burke-wa-flora
"Salix pseudomonticola","Salicaceae",168352,N,burke-wa-flora
"Salix scouleriana","Salicaceae",71076,N,burke-wa-flora
"Salix sessilifolia","Salicaceae",168359,N,burke-wa-flora
"Salix sitchensis","Salicaceae",61100,N,burke-wa-flora
"Salix tweedyi","Salicaceae",168367,N,burke-wa-flora
"Salix vestita","Salicaceae",168369,N,burke-wa-flora
"Salvia dorrii","Lamiaceae",1486830,N,burke-wa-flora
"Sambucus cerulea","Adoxaceae",143799,N,burke-wa-flora
"Sambucus racemosa","Adoxaceae",57824,N,burke-wa-flora
"Samolus parviflorus","Primulaceae",60234,N,burke-wa-flora
"Sandbergia perplexa","Brassicaceae",359578,N,burke-wa-flora
"Sandbergia whitedii","Brassicaceae",359548,N,burke-wa-flora
"Sanguisorba annua","Rosaceae",168409,N,burke-wa-flora
"Sanguisorba menziesii","Rosaceae",168410,N,burke-wa-flora
"Sanguisorba officinalis","Rosaceae",64549,N,burke-wa-flora
"Sanguisorba stipulata","Rosaceae",782906,N,burke-wa-flora
"Sanicula arctopoides","Apiaceae",55466,N,burke-wa-flora
"Sanicula bipinnatifida","Apiaceae",56840,N,burke-wa-flora
"Sanicula crassicaulis","Apiaceae",53201,N,burke-wa-flora
"Sanicula graveolens","Apiaceae",78979,N,burke-wa-flora
"Sanicula marilandica","Apiaceae",130365,N,burke-wa-flora
"Sarcobatus vermiculatus","Sarcobataceae",67802,N,burke-wa-flora
"Saussurea americana","Asteraceae",78984,N,burke-wa-flora
"Saxifraga adscendens","Saxifragaceae",144153,N,burke-wa-flora
"Saxifraga cernua","Saxifragaceae",144155,N,burke-wa-flora
"Saxifraga cespitosa","Saxifragaceae",78985,N,burke-wa-flora
"Saxifraga hyperborea","Saxifragaceae",78986,N,burke-wa-flora
"Saxifraga mertensiana","Saxifragaceae",68218,N,burke-wa-flora
"Saxifraga oppositifolia","Saxifragaceae",128880,N,burke-wa-flora
"Saxifragopsis fragarioides","Saxifragaceae",78987,N,burke-wa-flora
"Scheuchzeria palustris","Scheuchzeriaceae",78991,N,burke-wa-flora
"Schizachyrium scoparium","Poaceae",122603,N,burke-wa-flora
"Schoenoplectus acutus","Cyperaceae",59205,N,burke-wa-flora
"Schoenoplectus americanus","Cyperaceae",59066,N,burke-wa-flora
"Schoenoplectus heterochaetus","Cyperaceae",78994,N,burke-wa-flora
"Schoenoplectus pungens","Cyperaceae",59072,N,burke-wa-flora
"Schoenoplectus subterminalis","Cyperaceae",78997,N,burke-wa-flora
"Schoenoplectus tabernaemontani","Cyperaceae",78998,N,burke-wa-flora
"Scirpus atrocinctus","Cyperaceae",168640,N,burke-wa-flora
"Scirpus microcarpus","Cyperaceae",59068,N,burke-wa-flora
"Scirpus pallidus","Cyperaceae",168648,N,burke-wa-flora
"Scrophularia californica","Scrophulariaceae",50812,N,burke-wa-flora
"Scrophularia lanceolata","Scrophulariaceae",79012,N,burke-wa-flora
"Scutellaria angustifolia","Lamiaceae",168704,N,burke-wa-flora
"Scutellaria galericulata","Lamiaceae",79016,N,burke-wa-flora
"Scutellaria lateriflora","Lamiaceae",79017,N,burke-wa-flora
"Sedum divergens","Crassulaceae",61155,N,burke-wa-flora
"Sedum lanceolatum","Crassulaceae",79026,N,burke-wa-flora
"Sedum leibergii","Crassulaceae",168740,N,burke-wa-flora
"Sedum oreganum","Crassulaceae",79030,N,burke-wa-flora
"Sedum rupicola","Crassulaceae",168749,Y,burke-wa-flora
"Sedum spathulifolium","Crassulaceae",58886,N,burke-wa-flora
"Sedum stenopetalum","Crassulaceae",79033,N,burke-wa-flora
"Senecio elmeri","Asteraceae",168814,N,burke-wa-flora
"Senecio fremontii","Asteraceae",79045,N,burke-wa-flora
"Senecio hydrophiloides","Asteraceae",79046,N,burke-wa-flora
"Senecio hydrophilus","Asteraceae",64165,N,burke-wa-flora
"Senecio integerrimus","Asteraceae",79047,N,burke-wa-flora
"Senecio lugens","Asteraceae",168819,N,burke-wa-flora
"Senecio neowebsteri","Asteraceae",168824,Y,burke-wa-flora
"Senecio serra","Asteraceae",54922,N,burke-wa-flora
"Senecio triangularis","Asteraceae",79055,N,burke-wa-flora
"Sericocarpus oregonensis","Asteraceae",79063,N,burke-wa-flora
"Sericocarpus rigidus","Asteraceae",168858,N,burke-wa-flora
"Shepherdia canadensis","Elaeagnaceae",79072,N,burke-wa-flora
"Sibbaldia procumbens","Rosaceae",79076,N,burke-wa-flora
"Sidalcea hendersonii","Malvaceae",168942,N,burke-wa-flora
"Sidalcea hirtipes","Malvaceae",168943,N,burke-wa-flora
"Sidalcea nelsoniana","Malvaceae",168944,N,burke-wa-flora
"Sidalcea oregana","Malvaceae",68635,Y,burke-wa-flora
"Sidalcea virgata","Malvaceae",1241012,N,burke-wa-flora
"Silene acaulis","Caryophyllaceae",68886,N,burke-wa-flora
"Silene antirrhina","Caryophyllaceae",58780,N,burke-wa-flora
"Silene bernardina","Caryophyllaceae",79101,N,burke-wa-flora
"Silene douglasii","Caryophyllaceae",62696,N,burke-wa-flora
"Silene menziesii","Caryophyllaceae",79111,N,burke-wa-flora
"Silene oregana","Caryophyllaceae",79115,N,burke-wa-flora
"Silene parryi","Caryophyllaceae",143681,N,burke-wa-flora
"Silene scouleri","Caryophyllaceae",59789,N,burke-wa-flora
"Silene seelyi","Caryophyllaceae",143682,Y,burke-wa-flora
"Silene spaldingii","Caryophyllaceae",168981,N,burke-wa-flora
"Silene suksdorfii","Caryophyllaceae",79121,N,burke-wa-flora
"Sisymbrium linifolium","Brassicaceae",148441,N,burke-wa-flora
"Sisyrinchium californicum","Iridaceae",60550,N,burke-wa-flora
"Sisyrinchium idahoense","Iridaceae",79129,N,burke-wa-flora
"Sisyrinchium littorale","Iridaceae",169021,N,burke-wa-flora
"Sisyrinchium montanum","Iridaceae",127372,N,burke-wa-flora
"Sisyrinchium sarmentosum","Iridaceae",169030,N,burke-wa-flora
"Sisyrinchium septentrionale","Iridaceae",169031,N,burke-wa-flora
"Sium suave","Apiaceae",79131,N,burke-wa-flora
"Smelowskia americana","Brassicaceae",359553,N,burke-wa-flora
"Smelowskia ovalis","Brassicaceae",79132,N,burke-wa-flora
"Solidago elongata","Asteraceae",79150,N,burke-wa-flora
"Solidago lepida","Asteraceae",79152,N,burke-wa-flora
"Solidago missouriensis","Asteraceae",130378,N,burke-wa-flora
"Solidago multiradiata","Asteraceae",79153,N,burke-wa-flora
"Solidago simplex","Asteraceae",126653,N,burke-wa-flora
"Solidago spathulata","Asteraceae",60978,N,burke-wa-flora
"Sorbus scopulina","Rosaceae",79159,N,burke-wa-flora
"Sorbus sitchensis","Rosaceae",48583,N,burke-wa-flora
"Sparganium angustifolium","Typhaceae",79161,N,burke-wa-flora
"Sparganium emersum","Typhaceae",62575,N,burke-wa-flora
"Sparganium eurycarpum","Typhaceae",63348,N,burke-wa-flora
"Sparganium fluctuans","Typhaceae",169152,N,burke-wa-flora
"Sparganium natans","Typhaceae",79162,N,burke-wa-flora
"Spergularia canadensis","Caryophyllaceae",79168,N,burke-wa-flora
"Spergularia macrotheca","Caryophyllaceae",61472,N,burke-wa-flora
"Spergularia marina","Caryophyllaceae",79169,N,burke-wa-flora
"Sphaeralcea grossulariifolia","Malvaceae",79176,N,burke-wa-flora
"Sphaeralcea munroana","Malvaceae",63313,N,burke-wa-flora
"Sphenopholis intermedia","Poaceae",169245,N,burke-wa-flora
"Sphenopholis obtusata","Poaceae",79182,N,burke-wa-flora
"Spiraea douglasii","Rosaceae",62493,N,burke-wa-flora
"Spiraea lucida","Rosaceae",1487484,N,burke-wa-flora
"Spiraea splendens","Rosaceae",79183,N,burke-wa-flora
"Spiranthes diluvialis","Orchidaceae",131217,N,burke-wa-flora
"Spiranthes porrifolia","Orchidaceae",50742,N,burke-wa-flora
"Spiranthes romanzoffiana","Orchidaceae",50743,N,burke-wa-flora
"Spirodela polyrhiza","Araceae",57867,N,burke-wa-flora
"Sporobolus airoides","Poaceae",60313,N,burke-wa-flora
"Sporobolus compositus","Poaceae",772932,N,burke-wa-flora
"Sporobolus cryptandrus","Poaceae",79185,N,burke-wa-flora
"Sporobolus neglectus","Poaceae",169298,N,burke-wa-flora
"Stachys mexicana","Lamiaceae",79191,N,burke-wa-flora
"Stachys pilosa","Lamiaceae",79192,N,burke-wa-flora
"Stachys rigida","Lamiaceae",53306,N,burke-wa-flora
"Stellaria borealis","Caryophyllaceae",79199,N,burke-wa-flora
"Stellaria calycantha","Caryophyllaceae",79200,N,burke-wa-flora
"Stellaria crispa","Caryophyllaceae",79201,N,burke-wa-flora
"Stellaria humifusa","Caryophyllaceae",169339,N,burke-wa-flora
"Stellaria longifolia","Caryophyllaceae",79202,N,burke-wa-flora
"Stellaria longipes","Caryophyllaceae",79203,N,burke-wa-flora
"Stellaria nitens","Caryophyllaceae",57007,N,burke-wa-flora
"Stenotus lanuginosus","Asteraceae",79212,N,burke-wa-flora
"Stephanomeria exigua","Asteraceae",58039,N,burke-wa-flora
"Stephanomeria paniculata","Asteraceae",79216,N,burke-wa-flora
"Stephanomeria tenuifolia","Asteraceae",79218,N,burke-wa-flora
"Streptanthus longirostris","Brassicaceae",958419,N,burke-wa-flora
"Streptopus amplexifolius","Liliaceae",79273,N,burke-wa-flora
"Streptopus lanceolatus","Liliaceae",127916,N,burke-wa-flora
"Streptopus streptopoides","Liliaceae",169409,N,burke-wa-flora
"Stuckenia filiformis","Potamogetonaceae",79275,N,burke-wa-flora
"Stuckenia pectinata","Potamogetonaceae",64239,N,burke-wa-flora
"Suaeda calceoliformis","Amaranthaceae",60180,N,burke-wa-flora
"Suaeda nigra","Amaranthaceae",79286,N,burke-wa-flora
"Suaeda occidentalis","Amaranthaceae",79287,N,burke-wa-flora
"Subularia aquatica","Brassicaceae",79289,N,burke-wa-flora
"Suksdorfia ranunculifolia","Saxifragaceae",130324,N,burke-wa-flora
"Suksdorfia violacea","Saxifragaceae",169438,N,burke-wa-flora
"Sullivantia oregana","Saxifragaceae",169440,N,burke-wa-flora
"Swertia perennis","Gentianaceae",56354,N,burke-wa-flora
"Symphoricarpos albus","Caprifoliaceae",48523,N,burke-wa-flora
"Symphoricarpos mollis","Caprifoliaceae",53456,N,burke-wa-flora
"Symphoricarpos occidentalis","Caprifoliaceae",169448,N,burke-wa-flora
"Symphoricarpos rotundifolius","Caprifoliaceae",79293,N,burke-wa-flora
"Symphyotrichum ascendens","Asteraceae",79294,N,burke-wa-flora
"Symphyotrichum boreale","Asteraceae",169452,N,burke-wa-flora
"Symphyotrichum bracteolatum","Asteraceae",79295,N,burke-wa-flora
"Symphyotrichum campestre","Asteraceae",79296,N,burke-wa-flora
"Symphyotrichum chilense","Asteraceae",56861,N,burke-wa-flora
"Symphyotrichum ciliatum","Asteraceae",169454,N,burke-wa-flora
"Symphyotrichum ericoides","Asteraceae",126654,N,burke-wa-flora
"Symphyotrichum foliaceum","Asteraceae",56113,N,burke-wa-flora
"Symphyotrichum frondosum","Asteraceae",79298,N,burke-wa-flora
"Symphyotrichum hallii","Asteraceae",169467,N,burke-wa-flora
"Symphyotrichum jessicae","Asteraceae",169468,N,burke-wa-flora
"Symphyotrichum laeve","Asteraceae",129607,N,burke-wa-flora
"Symphyotrichum lanceolatum","Asteraceae",79301,N,burke-wa-flora
"Symphyotrichum spathulatum","Asteraceae",79302,N,burke-wa-flora
"Symphyotrichum subspicatum","Asteraceae",79303,N,burke-wa-flora
"Tanacetum bipinnatum","Asteraceae",79314,N,burke-wa-flora
"Taraxacum alaskanum","Asteraceae",556104,N,burke-wa-flora
"Taraxacum ceratophorum","Asteraceae",79316,N,burke-wa-flora
"Taraxacum scopulorum","Asteraceae",906498,N,burke-wa-flora
"Taraxia subacaulis","Onagraceae",79318,N,burke-wa-flora
"Taraxia tanacetifolia","Onagraceae",79319,N,burke-wa-flora
"Tauschia stricklandii","Apiaceae",153436,N,burke-wa-flora
"Tauschia tenuissima","Apiaceae",169560,N,burke-wa-flora
"Tellima grandiflora","Saxifragaceae",51655,N,burke-wa-flora
"Tetradymia canescens","Asteraceae",79331,N,burke-wa-flora
"Teucrium canadense","Lamiaceae",64547,N,burke-wa-flora
"Thalictrum dasycarpum","Ranunculaceae",169657,N,burke-wa-flora
"Thalictrum occidentale","Ranunculaceae",79343,N,burke-wa-flora
"Thalictrum venulosum","Ranunculaceae",169666,N,burke-wa-flora
"Thelypodium howellii","Brassicaceae",79349,N,burke-wa-flora
"Thelypodium integrifolium","Brassicaceae",79350,N,burke-wa-flora
"Thelypodium laciniatum","Brassicaceae",79351,N,burke-wa-flora
"Thelypodium milleflorum","Brassicaceae",79352,N,burke-wa-flora
"Thelypodium sagittatum","Brassicaceae",169695,N,burke-wa-flora
"Thermopsis montana","Fabaceae",138470,N,burke-wa-flora
"Thysanocarpus curvipes","Brassicaceae",58088,N,burke-wa-flora
"Tiarella trifoliata","Saxifragaceae",51643,N,burke-wa-flora
"Tiquilia nuttallii","Ehretiaceae",79365,N,burke-wa-flora
